LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1171,0,0,0,0,0
1,0,3,1565,0,0,0,0,0
2,1,25,1827,0,0,0,0,0
3,1,13,1353,0,0,0,0,0
4,2,19,1330,0,0,0,0,0
5,2,6,1240,0,0,0,0,0
6,3,6,1540,0,0,0,0,0
7,4,5,1435,0,0,0,0,0
8,4,7,1976,0,0,0,0,0
9,5,8,1113,0,0,0,0,0
10,6,7,1353,0,0,0,0,0
11,8,9,1784,0,0,0,0,0
12,9,16,1634,0,0,0,0,0
13,10,17,1244,0,0,0,0,0
14,10,11,1374,0,0,0,0,0
15,11,12,1274,0,0,0,0,0
16,12,13,1271,0,0,0,0,0
17,12,15,1423,0,0,0,0,0
18,14,25,1155,0,0,0,0,0
19,14,26,1000,0,0,0,0,0
20,15,16,1571,0,0,0,0,0
21,16,17,1785,0,0,0,0,0
22,18,27,1895,0,0,0,0,0
23,18,22,1647,0,0,0,0,0
24,19,27,1944,0,0,0,0,0
25,19,26,1989,0,0,0,0,0
26,20,21,1227,0,0,0,0,0
27,20,23,1576,0,0,0,0,0
28,21,22,1073,0,0,0,0,0
29,23,24,1767,0,0,0,0,0
30,24,25,1457,0,0,0,0,0
