LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1522,0,0,0,0,0
1,0,7,1723,0,0,0,0,0
2,1,17,1432,0,0,0,0,0
3,1,5,1467,0,0,0,0,0
4,1,6,1033,0,0,0,0,0
5,2,9,1811,0,0,0,0,0
6,2,3,1467,0,0,0,0,0
7,2,4,1354,0,0,0,0,0
8,4,8,1681,0,0,0,0,0
9,4,5,1451,0,0,0,0,0
10,4,6,1120,0,0,0,0,0
11,5,15,1314,0,0,0,0,0
12,6,16,1852,0,0,0,0,0
13,6,7,1138,0,0,0,0,0
14,8,12,1929,0,0,0,0,0
15,9,17,1830,0,0,0,0,0
16,10,11,1761,0,0,0,0,0
17,11,17,1181,0,0,0,0,0
18,11,12,1898,0,0,0,0,0
19,12,13,1203,0,0,0,0,0
20,13,14,1453,0,0,0,0,0
21,14,17,1034,0,0,0,0,0
22,14,15,1187,0,0,0,0,0
23,15,16,1789,0,0,0,0,0
