LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1206,0,0,0,0,0
1,0,3,1205,0,0,0,0,0
2,1,6,1226,0,0,0,0,0
3,2,24,1535,0,0,0,0,0
4,2,3,1655,0,0,0,0,0
5,4,5,1740,0,0,0,0,0
6,4,7,1188,0,0,0,0,0
7,5,6,1485,0,0,0,0,0
8,6,8,1129,0,0,0,0,0
9,6,13,1091,0,0,0,0,0
10,6,7,1550,0,0,0,0,0
11,8,9,1621,0,0,0,0,0
12,8,12,1130,0,0,0,0,0
13,9,18,1730,0,0,0,0,0
14,10,11,1814,0,0,0,0,0
15,10,13,1430,0,0,0,0,0
16,11,32,1658,0,0,0,0,0
17,13,19,1281,0,0,0,0,0
18,14,18,1788,0,0,0,0,0
19,14,21,1926,0,0,0,0,0
20,15,16,1151,0,0,0,0,0
21,15,22,1878,0,0,0,0,0
22,16,17,1952,0,0,0,0,0
23,17,18,1806,0,0,0,0,0
24,19,25,1550,0,0,0,0,0
25,19,20,1952,0,0,0,0,0
26,20,21,1206,0,0,0,0,0
27,21,22,1641,0,0,0,0,0
28,23,24,1758,0,0,0,0,0
29,23,32,1583,0,0,0,0,0
30,25,26,1141,0,0,0,0,0
31,26,27,1535,0,0,0,0,0
32,27,28,1064,0,0,0,0,0
33,27,31,1226,0,0,0,0,0
34,28,29,1746,0,0,0,0,0
35,29,30,1985,0,0,0,0,0
36,30,32,1904,0,0,0,0,0
37,31,32,1054,0,0,0,0,0
