LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1650,0,0,0,0,0
1,0,2,1480,0,0,0,0,0
2,0,3,1128,0,0,0,0,0
3,0,6,1607,0,0,0,0,0
4,2,10,1890,0,0,0,0,0
5,2,15,1183,0,0,0,0,0
6,3,9,1136,0,0,0,0,0
7,4,8,1642,0,0,0,0,0
8,4,5,1495,0,0,0,0,0
9,5,8,1530,0,0,0,0,0
10,5,9,1353,0,0,0,0,0
11,6,7,1712,0,0,0,0,0
12,8,9,1653,0,0,0,0,0
13,8,18,1040,0,0,0,0,0
14,9,10,1221,0,0,0,0,0
15,9,15,1196,0,0,0,0,0
16,11,12,1912,0,0,0,0,0
17,11,15,1807,0,0,0,0,0
18,12,13,1976,0,0,0,0,0
19,13,14,1096,0,0,0,0,0
20,14,15,1086,0,0,0,0,0
21,15,16,1390,0,0,0,0,0
22,15,18,1865,0,0,0,0,0
23,16,17,1625,0,0,0,0,0
24,17,18,1530,0,0,0,0,0
