LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,11,1033,0,0,0,0,0
1,0,3,1342,0,0,0,0,0
2,1,2,1420,0,0,0,0,0
3,1,6,1713,0,0,0,0,0
4,2,10,1081,0,0,0,0,0
5,2,11,1551,0,0,0,0,0
6,2,14,1307,0,0,0,0,0
7,3,7,1986,0,0,0,0,0
8,4,13,1446,0,0,0,0,0
9,4,6,1425,0,0,0,0,0
10,4,5,1100,0,0,0,0,0
11,5,7,1022,0,0,0,0,0
12,6,13,1202,0,0,0,0,0
13,6,14,1926,0,0,0,0,0
14,6,7,1327,0,0,0,0,0
15,8,16,1999,0,0,0,0,0
16,8,12,1992,0,0,0,0,0
17,8,15,1085,0,0,0,0,0
18,9,16,1540,0,0,0,0,0
19,9,14,1295,0,0,0,0,0
20,9,15,1873,0,0,0,0,0
21,10,19,1752,0,0,0,0,0
22,12,13,1375,0,0,0,0,0
23,13,16,1939,0,0,0,0,0
24,13,14,1965,0,0,0,0,0
25,14,15,1245,0,0,0,0,0
26,14,17,1825,0,0,0,0,0
27,15,16,1705,0,0,0,0,0
28,16,17,1162,0,0,0,0,0
29,17,18,1450,0,0,0,0,0
30,17,19,1855,0,0,0,0,0
