LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1206,0,0,0,0,0
1,0,2,1264,0,0,0,0,0
2,0,3,1779,0,0,0,0,0
3,0,6,1933,0,0,0,0,0
4,2,10,1552,0,0,0,0,0
5,2,15,1616,0,0,0,0,0
6,3,9,1739,0,0,0,0,0
7,4,8,1659,0,0,0,0,0
8,4,5,1580,0,0,0,0,0
9,5,8,1081,0,0,0,0,0
10,5,9,1193,0,0,0,0,0
11,6,7,1049,0,0,0,0,0
12,8,9,1256,0,0,0,0,0
13,8,18,1016,0,0,0,0,0
14,9,10,1722,0,0,0,0,0
15,9,15,1396,0,0,0,0,0
16,11,12,1939,0,0,0,0,0
17,11,15,1647,0,0,0,0,0
18,12,13,1369,0,0,0,0,0
19,13,14,1285,0,0,0,0,0
20,14,15,1595,0,0,0,0,0
21,15,16,1386,0,0,0,0,0
22,15,18,1654,0,0,0,0,0
23,16,17,1835,0,0,0,0,0
24,17,18,1872,0,0,0,0,0
