LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,6,20.0,3580.00, 0, 0, 0
1,0,11,20.0,7880.00, 0, 0, 0
2,0,12,20.0,4870.00, 0, 0, 0
3,0,13,20.0,4870.00, 0, 0, 0
4,1,3,20.0,8740.00, 0, 0, 0
5,1,21,20.0,10030.00, 0, 0, 0
6,2,14,20.0,6160.00, 0, 0, 0
7,2,15,20.0,6160.00, 0, 0, 0
8,3,7,20.0,4440.00, 0, 0, 0
9,3,26,20.0,4870.00, 0, 0, 0
10,4,8,20.0,4870.00, 0, 0, 0
11,4,12,20.0,4010.00, 0, 0, 0
12,4,17,20.0,6160.00, 0, 0, 0
13,4,20,20.0,4440.00, 0, 0, 0
14,4,25,20.0,6160.00, 0, 0, 0
15,5,15,20.0,6590.00, 0, 0, 0
16,5,19,20.0,6160.00, 0, 0, 0
17,6,10,20.0,4440.00, 0, 0, 0
18,6,19,20.0,6160.00, 0, 0, 0
19,7,20,20.0,5730.00, 0, 0, 0
20,7,25,20.0,6590.00, 0, 0, 0
21,8,18,20.0,6160.00, 0, 0, 0
22,9,11,20.0,4440.00, 0, 0, 0
23,9,13,20.0,5730.00, 0, 0, 0
24,10,12,20.0,5300.00, 0, 0, 0
25,10,17,20.0,4440.00, 0, 0, 0
26,10,23,20.0,3580.00, 0, 0, 0
27,13,19,20.0,4870.00, 0, 0, 0
28,14,19,20.0,5300.00, 0, 0, 0
29,16,17,20.0,4870.00, 0, 0, 0
30,16,21,20.0,6160.00, 0, 0, 0
31,16,27,20.0,4010.00, 0, 0, 0
32,17,24,20.0,4870.00, 0, 0, 0
33,18,22,20.0,5300.00, 0, 0, 0
34,19,23,20.0,5300.00, 0, 0, 0
35,20,24,20.0,4010.00, 0, 0, 0
36,21,26,20.0,6160.00, 0, 0, 0
37,22,25,20.0,8740.00, 0, 0, 0
38,27,14,20.0,4870.00, 0, 0, 0
39,23,27,20.0,3150.00, 0, 0, 0
40,24,26,20.0,4440.00, 0, 0, 0
