LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,32,1822,0,0,0,0,0
1,0,1,1060,0,0,0,0,0
2,0,3,1844,0,0,0,0,0
3,0,7,1707,0,0,0,0,0
4,2,4,1724,0,0,0,0,0
5,4,32,1783,0,0,0,0,0
6,4,5,1266,0,0,0,0,0
7,5,8,1924,0,0,0,0,0
8,6,7,1067,0,0,0,0,0
9,7,32,1416,0,0,0,0,0
10,7,19,1624,0,0,0,0,0
11,8,9,1120,0,0,0,0,0
12,9,21,1137,0,0,0,0,0
13,10,11,1184,0,0,0,0,0
14,11,32,1848,0,0,0,0,0
15,11,27,1517,0,0,0,0,0
16,11,12,1431,0,0,0,0,0
17,13,16,1929,0,0,0,0,0
18,13,14,1290,0,0,0,0,0
19,14,15,1236,0,0,0,0,0
20,15,27,1833,0,0,0,0,0
21,16,23,1867,0,0,0,0,0
22,17,23,1143,0,0,0,0,0
23,18,25,1785,0,0,0,0,0
24,18,19,1424,0,0,0,0,0
25,19,20,1094,0,0,0,0,0
26,21,32,1796,0,0,0,0,0
27,22,23,1964,0,0,0,0,0
28,23,32,1377,0,0,0,0,0
29,23,25,1793,0,0,0,0,0
30,24,25,1168,0,0,0,0,0
31,25,32,1297,0,0,0,0,0
32,26,35,1530,0,0,0,0,0
33,27,35,1349,0,0,0,0,0
34,28,32,1787,0,0,0,0,0
35,29,32,1416,0,0,0,0,0
36,30,32,1068,0,0,0,0,0
37,31,32,1476,0,0,0,0,0
38,32,33,1626,0,0,0,0,0
39,32,34,1462,0,0,0,0,0
40,32,35,1560,0,0,0,0,0
