LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,10,1713,0,0,0,0,0
1,0,3,1328,0,0,0,0,0
2,0,6,1051,0,0,0,0,0
3,1,3,1386,0,0,0,0,0
4,1,6,1374,0,0,0,0,0
5,2,10,1872,0,0,0,0,0
6,2,15,1686,0,0,0,0,0
7,3,8,1851,0,0,0,0,0
8,3,16,1002,0,0,0,0,0
9,4,5,1400,0,0,0,0,0
10,4,7,1358,0,0,0,0,0
11,6,7,1956,0,0,0,0,0
12,9,16,1201,0,0,0,0,0
13,9,15,1357,0,0,0,0,0
14,11,12,1703,0,0,0,0,0
15,11,13,1399,0,0,0,0,0
16,12,14,1463,0,0,0,0,0
17,13,18,1281,0,0,0,0,0
18,13,14,1338,0,0,0,0,0
19,13,15,1795,0,0,0,0,0
20,14,16,1668,0,0,0,0,0
21,14,17,1803,0,0,0,0,0
22,15,16,1739,0,0,0,0,0
23,17,18,1583,0,0,0,0,0
