LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1519,0,0,0,0,0
1,1,59,1298,0,0,0,0,0
2,2,59,1767,0,0,0,0,0
3,3,59,1590,0,0,0,0,0
4,3,6,1555,0,0,0,0,0
5,4,6,1545,0,0,0,0,0
6,5,6,1054,0,0,0,0,0
7,6,7,1354,0,0,0,0,0
8,8,14,1547,0,0,0,0,0
9,9,13,1696,0,0,0,0,0
10,10,11,1051,0,0,0,0,0
11,11,59,1510,0,0,0,0,0
12,12,13,1566,0,0,0,0,0
13,13,14,1470,0,0,0,0,0
14,13,29,1129,0,0,0,0,0
15,13,30,1154,0,0,0,0,0
16,13,31,1826,0,0,0,0,0
17,14,49,1873,0,0,0,0,0
18,15,49,1357,0,0,0,0,0
19,16,17,1450,0,0,0,0,0
20,17,49,1168,0,0,0,0,0
21,18,49,1027,0,0,0,0,0
22,19,49,1460,0,0,0,0,0
23,20,49,1452,0,0,0,0,0
24,21,24,1655,0,0,0,0,0
25,21,49,1678,0,0,0,0,0
26,21,22,1012,0,0,0,0,0
27,23,49,1032,0,0,0,0,0
28,25,49,1392,0,0,0,0,0
29,26,49,1983,0,0,0,0,0
30,27,54,1452,0,0,0,0,0
31,28,49,1844,0,0,0,0,0
32,32,35,1735,0,0,0,0,0
33,33,49,1014,0,0,0,0,0
34,33,46,1410,0,0,0,0,0
35,34,35,1042,0,0,0,0,0
36,35,38,1539,0,0,0,0,0
37,35,39,1689,0,0,0,0,0
38,35,51,1879,0,0,0,0,0
39,35,52,1980,0,0,0,0,0
40,35,53,1903,0,0,0,0,0
41,35,55,1988,0,0,0,0,0
42,35,59,1159,0,0,0,0,0
43,36,59,1046,0,0,0,0,0
44,40,41,1260,0,0,0,0,0
45,40,49,1279,0,0,0,0,0
46,42,49,1143,0,0,0,0,0
47,42,43,1191,0,0,0,0,0
48,42,60,1591,0,0,0,0,0
49,44,49,1726,0,0,0,0,0
50,45,49,1373,0,0,0,0,0
51,47,59,1495,0,0,0,0,0
52,48,49,1642,0,0,0,0,0
53,49,50,1412,0,0,0,0,0
54,49,56,1558,0,0,0,0,0
55,49,57,1997,0,0,0,0,0
56,49,59,1241,0,0,0,0,0
57,49,61,1201,0,0,0,0,0
58,54,59,1268,0,0,0,0,0
59,58,59,1280,0,0,0,0,0
60,59,64,1199,0,0,0,0,0
61,59,70,1041,0,0,0,0,0
62,59,65,1093,0,0,0,0,0
63,59,72,1993,0,0,0,0,0
64,59,67,1371,0,0,0,0,0
65,59,68,1025,0,0,0,0,0
66,59,71,1505,0,0,0,0,0
67,63,72,1255,0,0,0,0,0
68,65,66,1924,0,0,0,0,0
69,68,69,1439,0,0,0,0,0
