LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,11,1017,0,0,0,0,0
1,0,3,1632,0,0,0,0,0
2,1,2,1734,0,0,0,0,0
3,1,6,1111,0,0,0,0,0
4,2,10,1918,0,0,0,0,0
5,2,11,1604,0,0,0,0,0
6,2,14,1941,0,0,0,0,0
7,3,7,1951,0,0,0,0,0
8,4,13,1721,0,0,0,0,0
9,4,6,1804,0,0,0,0,0
10,4,5,1891,0,0,0,0,0
11,5,7,1315,0,0,0,0,0
12,6,13,1688,0,0,0,0,0
13,6,14,1009,0,0,0,0,0
14,6,7,1390,0,0,0,0,0
15,8,16,1699,0,0,0,0,0
16,8,12,1753,0,0,0,0,0
17,8,15,1389,0,0,0,0,0
18,9,16,1730,0,0,0,0,0
19,9,14,1988,0,0,0,0,0
20,9,15,1872,0,0,0,0,0
21,10,19,1226,0,0,0,0,0
22,12,13,1433,0,0,0,0,0
23,13,16,1379,0,0,0,0,0
24,13,14,1348,0,0,0,0,0
25,14,15,1000,0,0,0,0,0
26,14,17,1339,0,0,0,0,0
27,15,16,1911,0,0,0,0,0
28,16,17,1043,0,0,0,0,0
29,17,18,1981,0,0,0,0,0
30,17,19,1818,0,0,0,0,0
