LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,9,1915,0,0,0,0,0
1,1,9,1061,0,0,0,0,0
2,2,10,1608,0,0,0,0,0
3,2,3,1776,0,0,0,0,0
4,3,9,1307,0,0,0,0,0
5,4,10,1947,0,0,0,0,0
6,5,10,1185,0,0,0,0,0
7,6,9,1311,0,0,0,0,0
8,7,15,1989,0,0,0,0,0
9,8,10,1400,0,0,0,0,0
10,9,10,1799,0,0,0,0,0
11,9,16,1338,0,0,0,0,0
12,9,17,1363,0,0,0,0,0
13,10,11,1801,0,0,0,0,0
14,10,18,1270,0,0,0,0,0
15,12,18,1678,0,0,0,0,0
16,12,14,1658,0,0,0,0,0
17,13,14,1994,0,0,0,0,0
18,14,17,1794,0,0,0,0,0
19,14,15,1542,0,0,0,0,0
20,15,16,1954,0,0,0,0,0
