LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1104,0,0,0,0,0
1,0,3,1806,0,0,0,0,0
2,0,36,1902,0,0,0,0,0
3,0,6,1683,0,0,0,0,0
4,0,14,1253,0,0,0,0,0
5,0,35,1898,0,0,0,0,0
6,2,38,1773,0,0,0,0,0
7,3,25,1636,0,0,0,0,0
8,3,35,1999,0,0,0,0,0
9,3,17,1074,0,0,0,0,0
10,4,7,1621,0,0,0,0,0
11,5,6,1893,0,0,0,0,0
12,5,7,1653,0,0,0,0,0
13,6,9,1866,0,0,0,0,0
14,6,7,1890,0,0,0,0,0
15,7,35,1812,0,0,0,0,0
16,7,8,1426,0,0,0,0,0
17,7,9,1781,0,0,0,0,0
18,7,16,1523,0,0,0,0,0
19,7,18,1142,0,0,0,0,0
20,7,38,1060,0,0,0,0,0
21,9,24,1404,0,0,0,0,0
22,9,10,1602,0,0,0,0,0
23,9,23,1685,0,0,0,0,0
24,11,35,1081,0,0,0,0,0
25,12,35,1317,0,0,0,0,0
26,13,34,1580,0,0,0,0,0
27,15,23,1719,0,0,0,0,0
28,17,19,1623,0,0,0,0,0
29,20,37,1685,0,0,0,0,0
30,21,38,1762,0,0,0,0,0
31,22,35,1147,0,0,0,0,0
32,26,35,1202,0,0,0,0,0
33,27,35,1375,0,0,0,0,0
34,28,38,1127,0,0,0,0,0
35,29,35,1126,0,0,0,0,0
36,30,35,1171,0,0,0,0,0
37,31,32,1227,0,0,0,0,0
38,32,35,1602,0,0,0,0,0
39,32,38,1910,0,0,0,0,0
40,33,34,1358,0,0,0,0,0
41,34,35,1474,0,0,0,0,0
42,34,36,1257,0,0,0,0,0
43,35,37,1094,0,0,0,0,0
