LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1226,0,0,0,0,0
1,0,3,1601,0,0,0,0,0
2,0,6,1399,0,0,0,0,0
3,0,9,1191,0,0,0,0,0
4,0,18,1242,0,0,0,0,0
5,0,21,1559,0,0,0,0,0
6,0,22,1697,0,0,0,0,0
7,1,14,1641,0,0,0,0,0
8,2,24,1557,0,0,0,0,0
9,2,3,1856,0,0,0,0,0
10,4,16,1807,0,0,0,0,0
11,4,5,1137,0,0,0,0,0
12,5,8,1112,0,0,0,0,0
13,6,7,1384,0,0,0,0,0
14,7,11,1588,0,0,0,0,0
15,8,9,1963,0,0,0,0,0
16,8,31,1660,0,0,0,0,0
17,10,16,1717,0,0,0,0,0
18,10,11,1623,0,0,0,0,0
19,10,19,1199,0,0,0,0,0
20,10,20,1785,0,0,0,0,0
21,11,17,1415,0,0,0,0,0
22,11,15,1085,0,0,0,0,0
23,12,31,1154,0,0,0,0,0
24,13,25,1527,0,0,0,0,0
25,13,14,1399,0,0,0,0,0
26,13,23,1826,0,0,0,0,0
27,17,18,1284,0,0,0,0,0
28,23,24,1565,0,0,0,0,0
29,23,32,1743,0,0,0,0,0
30,25,26,1110,0,0,0,0,0
31,26,27,1486,0,0,0,0,0
32,27,28,1213,0,0,0,0,0
33,28,29,1911,0,0,0,0,0
34,29,32,1950,0,0,0,0,0
35,30,31,1930,0,0,0,0,0
36,31,32,1697,0,0,0,0,0
