tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,0,1,55916.00,0,0,0,0,0,0
1,0,6,19869.00,0,0,0,0,0,0
2,0,7,19601.00,0,0,0,0,0,0
3,0,8,18493.00,0,0,0,0,0,0
4,6,0,15109.00,0,0,0,0,0,0
5,3,0,14325.00,0,0,0,0,0,0
6,9,0,14242.00,0,0,0,0,0,0
7,2,0,12719.00,0,0,0,0,0,0
8,8,0,12468.00,0,0,0,0,0,0
9,7,0,9969.00,0,0,0,0,0,0
10,7,6,9583.00,0,0,0,0,0,0
11,0,4,34354.00,0,0,0,0,0,0
12,7,9,8862.00,0,0,0,0,0,0
13,5,4,7224.00,0,0,0,0,0,0
14,5,6,5551.00,0,0,0,0,0,0
15,4,1,4777.00,0,0,0,0,0,0
16,1,2,4504.00,0,0,0,0,0,0
17,1,4,4333.00,0,0,0,0,0,0
18,1,3,3998.00,0,0,0,0,0,0
19,3,1,3777.00,0,0,0,0,0,0
20,5,1,3669.00,0,0,0,0,0,0
21,6,1,3489.00,0,0,0,0,0,0
22,0,3,29648.00,0,0,0,0,0,0
23,1,6,3246.00,0,0,0,0,0,0
24,6,7,3210.00,0,0,0,0,0,0
25,9,8,3114.00,0,0,0,0,0,0
26,1,9,3000.00,0,0,0,0,0,0
27,4,2,2941.00,0,0,0,0,0,0
28,1,5,2836.00,0,0,0,0,0,0
29,4,5,2802.00,0,0,0,0,0,0
30,8,1,2792.00,0,0,0,0,0,0
31,1,8,2624.00,0,0,0,0,0,0
32,2,1,2555.00,0,0,0,0,0,0
33,4,0,28809.00,0,0,0,0,0,0
34,2,3,2338.00,0,0,0,0,0,0
35,1,7,2157.00,0,0,0,0,0,0
36,5,9,1990.00,0,0,0,0,0,0
37,7,4,1955.00,0,0,0,0,0,0
38,6,4,1938.00,0,0,0,0,0,0
39,4,3,1913.00,0,0,0,0,0,0
40,6,3,1888.00,0,0,0,0,0,0
41,5,3,1849.00,0,0,0,0,0,0
42,4,6,1844.00,0,0,0,0,0,0
43,8,3,1820.00,0,0,0,0,0,0
44,1,0,26364.00,0,0,0,0,0,0
45,9,1,1801.00,0,0,0,0,0,0
46,6,5,1786.00,0,0,0,0,0,0
47,4,9,1745.00,0,0,0,0,0,0
48,4,7,1736.00,0,0,0,0,0,0
49,8,9,1719.00,0,0,0,0,0,0
50,4,8,1718.00,0,0,0,0,0,0
51,3,4,1657.00,0,0,0,0,0,0
52,6,9,1444.00,0,0,0,0,0,0
53,3,6,1441.00,0,0,0,0,0,0
54,8,4,1312.00,0,0,0,0,0,0
55,0,2,24021.00,0,0,0,0,0,0
56,7,1,1310.00,0,0,0,0,0,0
57,6,8,1248.00,0,0,0,0,0,0
58,8,6,1229.00,0,0,0,0,0,0
59,8,2,1201.00,0,0,0,0,0,0
60,3,9,1160.00,0,0,0,0,0,0
61,9,4,1107.00,0,0,0,0,0,0
62,3,5,1099.00,0,0,0,0,0,0
63,5,8,1067.00,0,0,0,0,0,0
64,3,2,1038.00,0,0,0,0,0,0
65,3,8,978.00,0,0,0,0,0,0
66,0,5,22258.00,0,0,0,0,0,0
67,2,4,937.00,0,0,0,0,0,0
68,9,3,931.00,0,0,0,0,0,0
69,6,2,877.00,0,0,0,0,0,0
70,5,2,833.00,0,0,0,0,0,0
71,8,5,801.00,0,0,0,0,0,0
72,5,7,799.00,0,0,0,0,0,0
73,9,6,752.00,0,0,0,0,0,0
74,9,5,701.00,0,0,0,0,0,0
75,7,3,699.00,0,0,0,0,0,0
76,8,7,698.00,0,0,0,0,0,0
77,0,9,21108.00,0,0,0,0,0,0
78,3,7,660.00,0,0,0,0,0,0
79,9,7,638.00,0,0,0,0,0,0
80,2,6,581.00,0,0,0,0,0,0
81,9,2,494.00,0,0,0,0,0,0
82,7,5,488.00,0,0,0,0,0,0
83,2,8,484.00,0,0,0,0,0,0
84,7,8,431.00,0,0,0,0,0,0
85,2,9,304.00,0,0,0,0,0,0
86,2,5,289.00,0,0,0,0,0,0
87,7,2,144.00,0,0,0,0,0,0
88,5,0,20073.00,0,0,0,0,0,0
89,2,7,126.00,0,0,0,0,0,0
