tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,27,29,169.98883648563015,0,0,0,0,0,0,0
1,39,48,205.53809942777679,0,0,0,0,0,0,0
2,41,49,189.86998617649755,0,0,0,0,0,0,0
3,43,63,148.05163921014133,0,0,0,0,0,0,0
4,37,6,161.66323671701554,0,0,0,0,0,0,0
5,22,31,126.36059097977224,0,0,0,0,0,0,0
6,0,14,218.4326644887367,0,0,0,0,0,0,0
7,53,70,159.46949795693692,0,0,0,0,0,0,0
8,26,15,173.2241486911488,0,0,0,0,0,0,0
9,35,52,140.95231910251067,0,0,0,0,0,0,0
10,59,9,161.88157126203765,0,0,0,0,0,0,0
11,70,48,153.8815683835686,0,0,0,0,0,0,0
12,43,48,195.92835263727372,0,0,0,0,0,0,0
13,53,8,179.67563489294298,0,0,0,0,0,0,0
14,17,46,101.85343416386544,0,0,0,0,0,0,0
15,32,48,218.24644794319704,0,0,0,0,0,0,0
16,6,25,121.5217645145016,0,0,0,0,0,0,0
17,46,59,159.8831245420135,0,0,0,0,0,0,0
18,45,4,179.84714680923804,0,0,0,0,0,0,0
19,67,17,101.55907301166955,0,0,0,0,0,0,0
20,14,40,102.74844881972166,0,0,0,0,0,0,0
21,20,1,174.86175388113912,0,0,0,0,0,0,0
22,52,0,202.30087448150954,0,0,0,0,0,0,0
23,0,11,213.49026830247522,0,0,0,0,0,0,0
24,11,70,211.69451592834406,0,0,0,0,0,0,0
25,65,4,221.86618926210593,0,0,0,0,0,0,0
26,64,69,227.98171453105982,0,0,0,0,0,0,0
27,35,68,152.09326714088215,0,0,0,0,0,0,0
28,38,73,202.09632156663147,0,0,0,0,0,0,0
29,9,62,134.95164357543393,0,0,0,0,0,0,0
30,45,20,125.71448756234851,0,0,0,0,0,0,0
31,25,15,151.24648164994784,0,0,0,0,0,0,0
32,55,54,220.1223681677159,0,0,0,0,0,0,0
33,29,44,135.8442085918648,0,0,0,0,0,0,0
34,59,9,187.57215140676215,0,0,0,0,0,0,0
35,2,22,180.25291374080822,0,0,0,0,0,0,0
36,44,18,158.4468611377411,0,0,0,0,0,0,0
37,49,73,106.04533626153305,0,0,0,0,0,0,0
38,52,4,131.44048469646145,0,0,0,0,0,0,0
39,60,56,115.46951722997174,0,0,0,0,0,0,0
40,3,36,133.5067062726245,0,0,0,0,0,0,0
41,21,62,182.65776396868318,0,0,0,0,0,0,0
42,38,41,141.13530718766094,0,0,0,0,0,0,0
43,22,58,148.18377392102778,0,0,0,0,0,0,0
44,60,28,220.99028164499447,0,0,0,0,0,0,0
45,17,7,146.68417098500674,0,0,0,0,0,0,0
46,24,32,210.66783607933417,0,0,0,0,0,0,0
47,47,29,154.09091246418717,0,0,0,0,0,0,0
48,13,18,173.28922371996083,0,0,0,0,0,0,0
49,16,11,195.64623053743748,0,0,0,0,0,0,0
50,47,58,118.97497998159338,0,0,0,0,0,0,0
51,71,38,102.54398814822677,0,0,0,0,0,0,0
52,12,57,155.29211571333565,0,0,0,0,0,0,0
53,22,72,244.7730550600109,0,0,0,0,0,0,0
54,44,45,200.84349071427113,0,0,0,0,0,0,0
55,16,26,112.3065005985524,0,0,0,0,0,0,0
56,64,24,196.81282377273425,0,0,0,0,0,0,0
57,59,22,165.35736501807787,0,0,0,0,0,0,0
58,18,65,110.4336696406449,0,0,0,0,0,0,0
59,51,65,176.22765920892397,0,0,0,0,0,0,0
60,33,56,142.8102557760426,0,0,0,0,0,0,0
61,22,58,243.49295180788096,0,0,0,0,0,0,0
62,50,20,120.17460472058471,0,0,0,0,0,0,0
63,48,69,153.64014704241993,0,0,0,0,0,0,0
64,52,53,129.24152204352086,0,0,0,0,0,0,0
65,40,8,152.34354824651524,0,0,0,0,0,0,0
66,24,66,178.21400072193114,0,0,0,0,0,0,0
67,60,24,216.85158729223267,0,0,0,0,0,0,0
68,50,19,196.72795949474596,0,0,0,0,0,0,0
69,41,64,198.0069468074551,0,0,0,0,0,0,0
70,13,22,106.30985287377399,0,0,0,0,0,0,0
71,70,31,134.70913753376718,0,0,0,0,0,0,0
72,44,30,203.30024355476564,0,0,0,0,0,0,0
73,42,25,179.24972471874298,0,0,0,0,0,0,0
74,18,29,202.5154219242877,0,0,0,0,0,0,0
75,66,33,162.85138133875697,0,0,0,0,0,0,0
76,38,55,124.4944476879516,0,0,0,0,0,0,0
77,19,57,196.10831692477922,0,0,0,0,0,0,0
78,37,69,118.06064045675643,0,0,0,0,0,0,0
79,12,70,162.29085470993806,0,0,0,0,0,0,0
