LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1780,0,0,0,0,0
1,1,19,1755,0,0,0,0,0
2,2,3,1875,0,0,0,0,0
3,2,4,1382,0,0,0,0,0
4,2,10,1645,0,0,0,0,0
5,2,11,1548,0,0,0,0,0
6,2,13,1404,0,0,0,0,0
7,4,19,1106,0,0,0,0,0
8,4,12,1874,0,0,0,0,0
9,4,7,1612,0,0,0,0,0
10,5,19,1344,0,0,0,0,0
11,6,19,1967,0,0,0,0,0
12,8,13,1253,0,0,0,0,0
13,9,19,1813,0,0,0,0,0
14,13,14,1243,0,0,0,0,0
15,13,15,1228,0,0,0,0,0
16,13,16,1814,0,0,0,0,0
17,13,19,1136,0,0,0,0,0
18,17,19,1494,0,0,0,0,0
19,18,19,1512,0,0,0,0,0
