LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1932,0,0,0,0,0
1,0,3,1410,0,0,0,0,0
2,1,25,1383,0,0,0,0,0
3,1,13,1826,0,0,0,0,0
4,2,19,1336,0,0,0,0,0
5,2,6,1833,0,0,0,0,0
6,3,6,1132,0,0,0,0,0
7,4,5,1703,0,0,0,0,0
8,4,7,1661,0,0,0,0,0
9,5,8,1374,0,0,0,0,0
10,6,7,1225,0,0,0,0,0
11,8,9,1952,0,0,0,0,0
12,9,16,1564,0,0,0,0,0
13,10,17,1046,0,0,0,0,0
14,10,11,1269,0,0,0,0,0
15,11,12,1060,0,0,0,0,0
16,12,13,1062,0,0,0,0,0
17,12,15,1893,0,0,0,0,0
18,14,25,1392,0,0,0,0,0
19,14,26,1436,0,0,0,0,0
20,15,16,1843,0,0,0,0,0
21,16,17,1528,0,0,0,0,0
22,18,27,1084,0,0,0,0,0
23,18,22,1296,0,0,0,0,0
24,19,27,1100,0,0,0,0,0
25,19,26,1144,0,0,0,0,0
26,20,21,1347,0,0,0,0,0
27,20,23,1705,0,0,0,0,0
28,21,22,1131,0,0,0,0,0
29,23,24,1132,0,0,0,0,0
30,24,25,1334,0,0,0,0,0
