LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,16,1046,0,0,0,0,0
1,0,20,1895,0,0,0,0,0
2,1,2,1919,0,0,0,0,0
3,1,3,1385,0,0,0,0,0
4,1,4,1560,0,0,0,0,0
5,1,6,1127,0,0,0,0,0
6,2,12,1925,0,0,0,0,0
7,2,20,1861,0,0,0,0,0
8,3,4,1935,0,0,0,0,0
9,4,7,1840,0,0,0,0,0
10,5,7,1449,0,0,0,0,0
11,6,7,1367,0,0,0,0,0
12,8,9,1202,0,0,0,0,0
13,8,14,1955,0,0,0,0,0
14,9,10,1106,0,0,0,0,0
15,10,18,1129,0,0,0,0,0
16,10,15,1480,0,0,0,0,0
17,10,17,1278,0,0,0,0,0
18,11,19,1981,0,0,0,0,0
19,11,12,1322,0,0,0,0,0
20,11,13,1837,0,0,0,0,0
21,11,14,1113,0,0,0,0,0
22,13,14,1548,0,0,0,0,0
23,14,15,1000,0,0,0,0,0
24,16,19,1188,0,0,0,0,0
25,18,19,1616,0,0,0,0,0
26,19,20,1050,0,0,0,0,0
