LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1000.0,44400.00, 0, 0, 0
1,0,4,1000.0,59600.00, 0, 0, 0
2,0,5,1000.0,59600.00, 0, 0, 0
3,0,6,1000.0,74800.00, 0, 0, 0
4,0,7,1000.0,74800.00, 0, 0, 0
5,0,11,1000.0,74800.00, 0, 0, 0
6,0,12,1000.0,105200.00, 0, 0, 0
7,0,14,1000.0,90000.00, 0, 0, 0
8,1,4,1000.0,29200.00, 0, 0, 0
9,1,5,1000.0,59600.00, 0, 0, 0
10,1,11,1000.0,74800.00, 0, 0, 0
11,1,12,1000.0,105200.00, 0, 0, 0
12,1,14,1000.0,105200.00, 0, 0, 0
13,2,3,1000.0,59600.00, 0, 0, 0
14,2,5,1000.0,59600.00, 0, 0, 0
15,2,6,1000.0,59600.00, 0, 0, 0
16,2,7,1000.0,29200.00, 0, 0, 0
17,2,10,1000.0,74800.00, 0, 0, 0
18,3,6,1000.0,74800.00, 0, 0, 0
19,3,7,1000.0,59600.00, 0, 0, 0
20,3,8,1000.0,105200.00, 0, 0, 0
21,3,9,1000.0,90000.00, 0, 0, 0
22,3,10,1000.0,29200.00, 0, 0, 0
23,4,11,1000.0,59600.00, 0, 0, 0
24,4,12,1000.0,90000.00, 0, 0, 0
25,4,14,1000.0,105200.00, 0, 0, 0
26,5,6,1000.0,59600.00, 0, 0, 0
27,5,7,1000.0,44400.00, 0, 0, 0
28,6,7,1000.0,44400.00, 0, 0, 0
29,6,8,1000.0,120400.00, 0, 0, 0
30,6,9,1000.0,120400.00, 0, 0, 0
31,6,11,1000.0,120400.00, 0, 0, 0
32,6,12,1000.0,135600.00, 0, 0, 0
33,6,13,1000.0,135600.00, 0, 0, 0
34,6,14,1000.0,90000.00, 0, 0, 0
35,8,9,1000.0,44400.00, 0, 0, 0
36,8,10,1000.0,90000.00, 0, 0, 0
37,8,13,1000.0,120400.00, 0, 0, 0
38,8,14,1000.0,166000.00, 0, 0, 0
39,8,15,1000.0,257200.00, 0, 0, 0
40,9,10,1000.0,74800.00, 0, 0, 0
41,9,13,1000.0,150800.00, 0, 0, 0
42,9,14,1000.0,181200.00, 0, 0, 0
43,11,12,1000.0,59600.00, 0, 0, 0
44,11,14,1000.0,90000.00, 0, 0, 0
45,12,13,1000.0,150800.00, 0, 0, 0
46,12,14,1000.0,74800.00, 0, 0, 0
47,13,14,1000.0,105200.00, 0, 0, 0
48,13,15,1000.0,226800.00, 0, 0, 0
