LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1163,0,0,0,0,0
1,0,2,1478,0,0,0,0,0
2,0,3,1661,0,0,0,0,0
3,0,4,1522,0,0,0,0,0
4,0,5,1674,0,0,0,0,0
5,0,6,1246,0,0,0,0,0
6,0,7,1162,0,0,0,0,0
7,0,8,1406,0,0,0,0,0
8,1,2,1793,0,0,0,0,0
9,1,3,1163,0,0,0,0,0
10,1,4,1164,0,0,0,0,0
11,1,5,1894,0,0,0,0,0
12,1,6,1621,0,0,0,0,0
13,1,7,1472,0,0,0,0,0
14,1,8,1301,0,0,0,0,0
15,2,3,1886,0,0,0,0,0
16,2,4,1507,0,0,0,0,0
17,2,5,1482,0,0,0,0,0
18,2,6,1114,0,0,0,0,0
19,2,7,1314,0,0,0,0,0
20,2,8,1434,0,0,0,0,0
21,3,4,1223,0,0,0,0,0
22,3,5,1460,0,0,0,0,0
23,3,6,1687,0,0,0,0,0
24,3,7,1819,0,0,0,0,0
25,3,8,1611,0,0,0,0,0
26,4,5,1771,0,0,0,0,0
27,4,6,1711,0,0,0,0,0
28,4,7,1447,0,0,0,0,0
29,4,8,1196,0,0,0,0,0
30,5,6,1518,0,0,0,0,0
31,5,7,1606,0,0,0,0,0
32,5,8,1672,0,0,0,0,0
33,6,7,1285,0,0,0,0,0
34,6,8,1333,0,0,0,0,0
35,7,8,1828,0,0,0,0,0
