LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,19,2,504000.0,162160.020, 0, 0, 0
1,19,3,504000.0,280094.580, 0, 0, 0
2,19,11,504000.0,398029.140, 0, 0, 0
3,19,14,504000.0,987701.940, 0, 0, 0
4,16,19,504000.0,88450.920, 0, 0, 0
5,19,21,504000.0,1105636.50, 0, 0, 0
6,19,22,504000.0,619156.440, 0, 0, 0
7,20,9,504000.0,309578.220, 0, 0, 0
8,22,8,504000.0,456996.420, 0, 0, 0
9,22,13,504000.0,280094.580, 0, 0, 0
10,22,23,504000.0,117934.560, 0, 0, 0
11,23,13,504000.0,176901.840, 0, 0, 0
12,1,11,504000.0,796058.280, 0, 0, 0
13,1,14,504000.0,884509.20, 0, 0, 0
14,2,13,504000.0,545447.340, 0, 0, 0
15,2,14,504000.0,840283.740, 0, 0, 0
16,3,7,504000.0,648640.080, 0, 0, 0
17,2,4,504000.0,398029.140, 0, 0, 0
18,4,5,504000.0,206385.480, 0, 0, 0
19,4,14,504000.0,456996.420, 0, 0, 0
20,5,14,504000.0,250610.940, 0, 0, 0
21,7,21,504000.0,191643.660, 0, 0, 0
22,9,14,504000.0,456996.420, 0, 0, 0
23,10,14,504000.0,368545.50, 0, 0, 0
24,14,15,504000.0,29483.640, 0, 0, 0
25,16,0,504000.0,353803.680, 0, 0, 0
26,17,10,504000.0,280094.580, 0, 0, 0
27,17,20,504000.0,280094.580, 0, 0, 0
28,1,18,504000.0,398029.140, 0, 0, 0
29,14,18,504000.0,486480.060, 0, 0, 0
30,14,17,504000.0,235869.120, 0, 0, 0
31,0,8,504000.0,943476.480, 0, 0, 0
32,0,19,504000.0,427512.780, 0, 0, 0
33,11,21,504000.0,751832.820, 0, 0, 0
34,7,19,504000.0,928734.660, 0, 0, 0
35,1,4,504000.0,781316.460, 0, 0, 0
36,4,11,504000.0,855025.560, 0, 0, 0
37,10,15,504000.0,339061.860, 0, 0, 0
38,17,15,504000.0,221127.30, 0, 0, 0
39,15,9,504000.0,427512.780, 0, 0, 0
40,15,18,504000.0,471738.240, 0, 0, 0
41,8,19,504000.0,1076152.860, 0, 0, 0
42,14,22,504000.0,1606858.380, 0, 0, 0
43,6,18,504000.0,265352.760, 0, 0, 0
44,3,11,504000.0,117934.560, 0, 0, 0
45,11,12,504000.0,442254.60, 0, 0, 0
46,4,12,504000.0,427512.780, 0, 0, 0
47,1,12,504000.0,368545.50, 0, 0, 0
48,6,15,504000.0,206385.480, 0, 0, 0
49,16,22,504000.0,530705.520, 0, 0, 0
50,2,4,504000.0,398029.140, 0, 0, 0
51,9,6,504000.0,221127.30, 0, 0, 0
52,10,15,504000.0,339061.860, 0, 0, 0
53,16,19,504000.0,88450.920, 0, 0, 0
54,17,15,504000.0,221127.30, 0, 0, 0
