LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1933,0,0,0,0,0
1,0,15,1636,0,0,0,0,0
2,1,15,1886,0,0,0,0,0
3,2,3,1503,0,0,0,0,0
4,2,7,1561,0,0,0,0,0
5,3,4,1510,0,0,0,0,0
6,3,6,1108,0,0,0,0,0
7,3,7,1505,0,0,0,0,0
8,4,5,1861,0,0,0,0,0
9,6,9,1816,0,0,0,0,0
10,6,13,1240,0,0,0,0,0
11,6,7,1593,0,0,0,0,0
12,7,8,1395,0,0,0,0,0
13,8,9,1526,0,0,0,0,0
14,9,10,1926,0,0,0,0,0
15,10,11,1122,0,0,0,0,0
16,11,12,1446,0,0,0,0,0
17,12,13,1729,0,0,0,0,0
18,13,14,1270,0,0,0,0,0
19,13,15,1947,0,0,0,0,0
