LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1238,0,0,0,0,0
1,0,3,1011,0,0,0,0,0
2,0,14,1143,0,0,0,0,0
3,1,3,1520,0,0,0,0,0
4,1,4,1274,0,0,0,0,0
5,2,16,1301,0,0,0,0,0
6,2,11,1663,0,0,0,0,0
7,2,3,1845,0,0,0,0,0
8,2,19,1777,0,0,0,0,0
9,4,7,1259,0,0,0,0,0
10,5,8,1681,0,0,0,0,0
11,5,6,1830,0,0,0,0,0
12,6,8,1824,0,0,0,0,0
13,6,14,1588,0,0,0,0,0
14,6,7,1234,0,0,0,0,0
15,7,9,1626,0,0,0,0,0
16,8,9,1545,0,0,0,0,0
17,9,12,1319,0,0,0,0,0
18,9,13,1020,0,0,0,0,0
19,9,14,1354,0,0,0,0,0
20,9,15,1496,0,0,0,0,0
21,10,11,1665,0,0,0,0,0
22,10,19,1532,0,0,0,0,0
23,12,13,1240,0,0,0,0,0
24,13,14,1667,0,0,0,0,0
25,14,16,1866,0,0,0,0,0
26,15,16,1611,0,0,0,0,0
27,16,17,1519,0,0,0,0,0
28,17,18,1613,0,0,0,0,0
29,18,19,1656,0,0,0,0,0
