LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1840,0,0,0,0,0
1,0,19,1780,0,0,0,0,0
2,1,18,1805,0,0,0,0,0
3,2,19,1784,0,0,0,0,0
4,2,12,1794,0,0,0,0,0
5,3,15,1986,0,0,0,0,0
6,3,22,1750,0,0,0,0,0
7,3,23,1374,0,0,0,0,0
8,4,18,1408,0,0,0,0,0
9,4,7,1896,0,0,0,0,0
10,4,23,1469,0,0,0,0,0
11,5,8,1583,0,0,0,0,0
12,5,9,1553,0,0,0,0,0
13,5,18,1213,0,0,0,0,0
14,6,16,1738,0,0,0,0,0
15,6,17,1159,0,0,0,0,0
16,7,18,1498,0,0,0,0,0
17,8,17,1415,0,0,0,0,0
18,8,9,1022,0,0,0,0,0
19,10,21,1081,0,0,0,0,0
20,11,12,1727,0,0,0,0,0
21,11,20,1494,0,0,0,0,0
22,13,20,1043,0,0,0,0,0
23,14,20,1306,0,0,0,0,0
24,14,22,1695,0,0,0,0,0
25,15,19,1866,0,0,0,0,0
26,16,19,1281,0,0,0,0,0
27,17,18,1197,0,0,0,0,0
28,17,19,1387,0,0,0,0,0
29,19,21,1904,0,0,0,0,0
30,19,23,1410,0,0,0,0,0
31,20,22,1151,0,0,0,0,0
32,20,21,1753,0,0,0,0,0
33,22,23,1521,0,0,0,0,0
