LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1557,0,0,0,0,0
1,0,3,1011,0,0,0,0,0
2,1,6,1732,0,0,0,0,0
3,2,26,1235,0,0,0,0,0
4,2,23,1034,0,0,0,0,0
5,3,23,1894,0,0,0,0,0
6,4,21,1562,0,0,0,0,0
7,4,5,1787,0,0,0,0,0
8,5,8,1938,0,0,0,0,0
9,5,9,1638,0,0,0,0,0
10,6,7,1271,0,0,0,0,0
11,7,9,1479,0,0,0,0,0
12,8,14,1709,0,0,0,0,0
13,9,13,1932,0,0,0,0,0
14,10,15,1448,0,0,0,0,0
15,11,17,1083,0,0,0,0,0
16,11,12,1773,0,0,0,0,0
17,11,14,1634,0,0,0,0,0
18,12,18,1629,0,0,0,0,0
19,12,13,1831,0,0,0,0,0
20,15,16,1083,0,0,0,0,0
21,16,17,1877,0,0,0,0,0
22,16,18,1965,0,0,0,0,0
23,19,28,1023,0,0,0,0,0
24,20,26,1356,0,0,0,0,0
25,20,28,1828,0,0,0,0,0
26,21,22,1482,0,0,0,0,0
27,22,23,1609,0,0,0,0,0
28,23,24,1095,0,0,0,0,0
29,24,25,1477,0,0,0,0,0
30,25,26,1155,0,0,0,0,0
31,25,27,1788,0,0,0,0,0
32,27,28,1950,0,0,0,0,0
