LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,2,1345,0,0,0,0,0
1,1,4,1512,0,0,0,0,0
2,2,3,1086,0,0,0,0,0
3,2,4,1942,0,0,0,0,0
4,2,5,1212,0,0,0,0,0
5,2,6,1389,0,0,0,0,0
6,2,7,1942,0,0,0,0,0
7,2,9,1112,0,0,0,0,0
8,2,10,1392,0,0,0,0,0
9,2,11,1718,0,0,0,0,0
10,2,12,1455,0,0,0,0,0
11,2,13,1088,0,0,0,0,0
12,2,14,1084,0,0,0,0,0
13,2,15,1842,0,0,0,0,0
14,2,16,1545,0,0,0,0,0
15,2,17,1262,0,0,0,0,0
16,2,18,1653,0,0,0,0,0
17,2,19,1839,0,0,0,0,0
18,4,7,1558,0,0,0,0,0
19,4,10,1230,0,0,0,0,0
20,4,11,1263,0,0,0,0,0
21,4,16,1261,0,0,0,0,0
22,4,17,1804,0,0,0,0,0
23,4,18,1221,0,0,0,0,0
24,4,19,1494,0,0,0,0,0
25,5,17,1424,0,0,0,0,0
26,8,17,1847,0,0,0,0,0
