LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,16,1007,0,0,0,0,0
1,0,3,1665,0,0,0,0,0
2,0,4,1661,0,0,0,0,0
3,1,12,1797,0,0,0,0,0
4,1,6,1879,0,0,0,0,0
5,2,34,1024,0,0,0,0,0
6,2,3,1690,0,0,0,0,0
7,4,5,1684,0,0,0,0,0
8,5,8,1922,0,0,0,0,0
9,5,7,1402,0,0,0,0,0
10,6,23,1094,0,0,0,0,0
11,6,13,1976,0,0,0,0,0
12,6,7,1977,0,0,0,0,0
13,8,28,1229,0,0,0,0,0
14,9,28,1530,0,0,0,0,0
15,10,37,1736,0,0,0,0,0
16,11,37,1812,0,0,0,0,0
17,12,42,1999,0,0,0,0,0
18,13,14,1346,0,0,0,0,0
19,14,15,1144,0,0,0,0,0
20,15,38,1071,0,0,0,0,0
21,16,17,1604,0,0,0,0,0
22,16,35,1487,0,0,0,0,0
23,18,36,1740,0,0,0,0,0
24,19,36,1060,0,0,0,0,0
25,20,38,1284,0,0,0,0,0
26,21,38,1121,0,0,0,0,0
27,22,38,1301,0,0,0,0,0
28,23,24,1793,0,0,0,0,0
29,24,30,1777,0,0,0,0,0
30,25,32,1200,0,0,0,0,0
31,25,26,1308,0,0,0,0,0
32,27,29,1914,0,0,0,0,0
33,27,31,1257,0,0,0,0,0
34,28,29,1799,0,0,0,0,0
35,30,31,1502,0,0,0,0,0
36,31,32,1717,0,0,0,0,0
37,33,34,1236,0,0,0,0,0
38,33,39,1058,0,0,0,0,0
39,36,38,1775,0,0,0,0,0
40,37,38,1724,0,0,0,0,0
41,38,39,1553,0,0,0,0,0
42,39,42,1205,0,0,0,0,0
43,40,41,1203,0,0,0,0,0
44,41,42,1570,0,0,0,0,0
