LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1571,0,0,0,0,0
1,0,3,1609,0,0,0,0,0
2,1,3,1263,0,0,0,0,0
3,1,6,1440,0,0,0,0,0
4,1,7,1148,0,0,0,0,0
5,2,3,1092,0,0,0,0,0
6,2,9,1397,0,0,0,0,0
7,2,11,1663,0,0,0,0,0
8,4,5,1533,0,0,0,0,0
9,4,6,1434,0,0,0,0,0
10,5,17,1070,0,0,0,0,0
11,6,7,1480,0,0,0,0,0
12,7,8,1886,0,0,0,0,0
13,7,9,1199,0,0,0,0,0
14,8,9,1443,0,0,0,0,0
15,8,13,1413,0,0,0,0,0
16,8,17,1563,0,0,0,0,0
17,10,11,1966,0,0,0,0,0
18,10,12,1951,0,0,0,0,0
19,11,12,1249,0,0,0,0,0
20,12,13,1602,0,0,0,0,0
21,12,14,1632,0,0,0,0,0
22,14,15,1503,0,0,0,0,0
23,15,16,1694,0,0,0,0,0
24,15,17,1472,0,0,0,0,0
