LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1459,0,0,0,0,0
1,0,7,1904,0,0,0,0,0
2,1,17,1838,0,0,0,0,0
3,1,5,1286,0,0,0,0,0
4,1,6,1428,0,0,0,0,0
5,2,9,1014,0,0,0,0,0
6,2,3,1049,0,0,0,0,0
7,2,4,1252,0,0,0,0,0
8,4,8,1964,0,0,0,0,0
9,4,5,1511,0,0,0,0,0
10,4,6,1500,0,0,0,0,0
11,5,15,1898,0,0,0,0,0
12,6,16,1844,0,0,0,0,0
13,6,7,1287,0,0,0,0,0
14,8,12,1813,0,0,0,0,0
15,9,17,1124,0,0,0,0,0
16,10,11,1461,0,0,0,0,0
17,11,17,1926,0,0,0,0,0
18,11,12,1322,0,0,0,0,0
19,12,13,1583,0,0,0,0,0
20,13,14,1311,0,0,0,0,0
21,14,17,1986,0,0,0,0,0
22,14,15,1271,0,0,0,0,0
23,15,16,1085,0,0,0,0,0
