LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,8,1249,0,0,0,0,0
1,0,1,1049,0,0,0,0,0
2,0,3,1671,0,0,0,0,0
3,0,6,1060,0,0,0,0,0
4,0,7,1331,0,0,0,0,0
5,1,8,1470,0,0,0,0,0
6,1,6,1032,0,0,0,0,0
7,2,29,1755,0,0,0,0,0
8,2,30,1129,0,0,0,0,0
9,4,8,1449,0,0,0,0,0
10,4,5,1988,0,0,0,0,0
11,4,7,1610,0,0,0,0,0
12,6,8,1692,0,0,0,0,0
13,8,9,1325,0,0,0,0,0
14,8,21,1131,0,0,0,0,0
15,8,24,1113,0,0,0,0,0
16,8,25,1980,0,0,0,0,0
17,9,20,1042,0,0,0,0,0
18,9,21,1677,0,0,0,0,0
19,9,24,1005,0,0,0,0,0
20,9,25,1364,0,0,0,0,0
21,9,28,1269,0,0,0,0,0
22,10,16,1378,0,0,0,0,0
23,10,17,1121,0,0,0,0,0
24,11,19,1896,0,0,0,0,0
25,11,20,1828,0,0,0,0,0
26,11,15,1713,0,0,0,0,0
27,12,25,1186,0,0,0,0,0
28,12,20,1335,0,0,0,0,0
29,12,13,1140,0,0,0,0,0
30,12,14,1460,0,0,0,0,0
31,14,16,1950,0,0,0,0,0
32,14,17,1154,0,0,0,0,0
33,14,18,1484,0,0,0,0,0
34,14,15,1516,0,0,0,0,0
35,15,16,1843,0,0,0,0,0
36,15,25,1739,0,0,0,0,0
37,15,20,1252,0,0,0,0,0
38,16,20,1870,0,0,0,0,0
39,17,18,1053,0,0,0,0,0
40,18,21,1913,0,0,0,0,0
41,19,20,1437,0,0,0,0,0
42,20,36,1637,0,0,0,0,0
43,20,21,1965,0,0,0,0,0
44,20,23,1369,0,0,0,0,0
45,20,28,1254,0,0,0,0,0
46,21,34,1165,0,0,0,0,0
47,21,24,1192,0,0,0,0,0
48,21,25,1130,0,0,0,0,0
49,23,25,1633,0,0,0,0,0
50,24,26,1551,0,0,0,0,0
51,24,28,1893,0,0,0,0,0
52,25,36,1297,0,0,0,0,0
53,25,28,1460,0,0,0,0,0
54,26,32,1348,0,0,0,0,0
55,26,31,1200,0,0,0,0,0
56,29,37,1654,0,0,0,0,0
57,29,30,1587,0,0,0,0,0
58,31,32,1763,0,0,0,0,0
59,33,35,1927,0,0,0,0,0
60,33,38,1911,0,0,0,0,0
61,37,38,1783,0,0,0,0,0
