LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,15,1371,0,0,0,0,0
1,1,11,1711,0,0,0,0,0
2,1,6,1664,0,0,0,0,0
3,2,11,1113,0,0,0,0,0
4,2,15,1287,0,0,0,0,0
5,3,15,1501,0,0,0,0,0
6,4,11,1052,0,0,0,0,0
7,4,5,1071,0,0,0,0,0
8,7,10,1026,0,0,0,0,0
9,8,10,1508,0,0,0,0,0
10,9,12,1821,0,0,0,0,0
11,9,13,1263,0,0,0,0,0
12,10,11,1244,0,0,0,0,0
13,10,13,1808,0,0,0,0,0
14,11,17,1768,0,0,0,0,0
15,11,18,1326,0,0,0,0,0
16,11,19,1626,0,0,0,0,0
17,11,20,1636,0,0,0,0,0
18,11,21,1056,0,0,0,0,0
19,11,23,1238,0,0,0,0,0
20,14,23,1811,0,0,0,0,0
21,16,17,1211,0,0,0,0,0
22,21,22,1327,0,0,0,0,0
