LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1803,0,0,0,0,0
1,0,3,1018,0,0,0,0,0
2,1,6,1504,0,0,0,0,0
3,2,24,1203,0,0,0,0,0
4,2,3,1702,0,0,0,0,0
5,4,5,1490,0,0,0,0,0
6,4,7,1337,0,0,0,0,0
7,5,6,1378,0,0,0,0,0
8,6,8,1051,0,0,0,0,0
9,6,13,1417,0,0,0,0,0
10,6,7,1264,0,0,0,0,0
11,8,9,1044,0,0,0,0,0
12,8,12,1631,0,0,0,0,0
13,9,18,1916,0,0,0,0,0
14,10,11,1331,0,0,0,0,0
15,10,13,1509,0,0,0,0,0
16,11,32,1719,0,0,0,0,0
17,13,19,1002,0,0,0,0,0
18,14,18,1064,0,0,0,0,0
19,14,21,1621,0,0,0,0,0
20,15,16,1775,0,0,0,0,0
21,15,22,1810,0,0,0,0,0
22,16,17,1244,0,0,0,0,0
23,17,18,1245,0,0,0,0,0
24,19,25,1387,0,0,0,0,0
25,19,20,1517,0,0,0,0,0
26,20,21,1462,0,0,0,0,0
27,21,22,1350,0,0,0,0,0
28,23,24,1548,0,0,0,0,0
29,23,32,1933,0,0,0,0,0
30,25,26,1264,0,0,0,0,0
31,26,27,1289,0,0,0,0,0
32,27,28,1729,0,0,0,0,0
33,27,31,1261,0,0,0,0,0
34,28,29,1145,0,0,0,0,0
35,29,30,1424,0,0,0,0,0
36,30,32,1832,0,0,0,0,0
37,31,32,1782,0,0,0,0,0
