LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,64,1636,0,0,0,0,0
1,0,1,1001,0,0,0,0,0
2,0,2,1321,0,0,0,0,0
3,0,3,1450,0,0,0,0,0
4,0,5,1854,0,0,0,0,0
5,0,65,1584,0,0,0,0,0
6,0,72,1016,0,0,0,0,0
7,0,73,1925,0,0,0,0,0
8,0,10,1445,0,0,0,0,0
9,4,5,1539,0,0,0,0,0
10,5,7,1172,0,0,0,0,0
11,5,49,1822,0,0,0,0,0
12,5,57,1198,0,0,0,0,0
13,5,58,1768,0,0,0,0,0
14,6,10,1172,0,0,0,0,0
15,8,34,1793,0,0,0,0,0
16,9,34,1416,0,0,0,0,0
17,10,27,1526,0,0,0,0,0
18,10,11,1595,0,0,0,0,0
19,10,59,1400,0,0,0,0,0
20,12,20,1175,0,0,0,0,0
21,13,35,1331,0,0,0,0,0
22,14,35,1537,0,0,0,0,0
23,15,20,1526,0,0,0,0,0
24,16,24,1543,0,0,0,0,0
25,17,24,1762,0,0,0,0,0
26,18,49,1254,0,0,0,0,0
27,19,49,1612,0,0,0,0,0
28,20,34,1910,0,0,0,0,0
29,20,21,1045,0,0,0,0,0
30,20,22,1256,0,0,0,0,0
31,20,23,1112,0,0,0,0,0
32,20,59,1135,0,0,0,0,0
33,24,66,1144,0,0,0,0,0
34,24,35,1754,0,0,0,0,0
35,24,40,1458,0,0,0,0,0
36,24,41,1453,0,0,0,0,0
37,24,49,1849,0,0,0,0,0
38,24,25,1488,0,0,0,0,0
39,26,35,1813,0,0,0,0,0
40,28,35,1332,0,0,0,0,0
41,29,34,1753,0,0,0,0,0
42,30,34,1361,0,0,0,0,0
43,31,34,1897,0,0,0,0,0
44,32,35,1541,0,0,0,0,0
45,33,34,1708,0,0,0,0,0
46,34,35,1682,0,0,0,0,0
47,34,36,1884,0,0,0,0,0
48,34,37,1289,0,0,0,0,0
49,34,38,1535,0,0,0,0,0
50,34,39,1809,0,0,0,0,0
51,34,44,1678,0,0,0,0,0
52,34,48,1381,0,0,0,0,0
53,34,51,1527,0,0,0,0,0
54,34,60,1938,0,0,0,0,0
55,34,62,1132,0,0,0,0,0
56,35,46,1639,0,0,0,0,0
57,35,47,1418,0,0,0,0,0
58,35,55,1609,0,0,0,0,0
59,35,61,1121,0,0,0,0,0
60,35,63,1722,0,0,0,0,0
61,42,44,1166,0,0,0,0,0
62,43,44,1029,0,0,0,0,0
63,44,70,1132,0,0,0,0,0
64,44,45,1816,0,0,0,0,0
65,49,50,1886,0,0,0,0,0
66,49,59,1785,0,0,0,0,0
67,52,59,1081,0,0,0,0,0
68,53,59,1162,0,0,0,0,0
69,54,59,1571,0,0,0,0,0
70,56,59,1971,0,0,0,0,0
71,66,67,1214,0,0,0,0,0
72,66,70,1807,0,0,0,0,0
73,67,68,1848,0,0,0,0,0
74,69,70,1880,0,0,0,0,0
75,70,71,1896,0,0,0,0,0
