LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,14,1333,0,0,0,0,0
1,1,14,1621,0,0,0,0,0
2,3,21,1916,0,0,0,0,0
3,4,23,1665,0,0,0,0,0
4,5,15,1624,0,0,0,0,0
5,6,26,1570,0,0,0,0,0
6,7,14,1761,0,0,0,0,0
7,8,21,1589,0,0,0,0,0
8,9,12,1391,0,0,0,0,0
9,10,11,1652,0,0,0,0,0
10,10,23,1330,0,0,0,0,0
11,11,15,1763,0,0,0,0,0
12,12,25,1434,0,0,0,0,0
13,13,25,1740,0,0,0,0,0
14,14,17,1603,0,0,0,0,0
15,14,21,1363,0,0,0,0,0
16,14,26,1747,0,0,0,0,0
17,15,16,1078,0,0,0,0,0
18,15,25,1457,0,0,0,0,0
19,15,21,1984,0,0,0,0,0
20,16,17,1633,0,0,0,0,0
21,16,19,1434,0,0,0,0,0
22,16,21,1295,0,0,0,0,0
23,18,20,1878,0,0,0,0,0
24,20,21,1365,0,0,0,0,0
25,21,24,1921,0,0,0,0,0
26,21,25,1214,0,0,0,0,0
27,21,27,1640,0,0,0,0,0
28,22,23,1874,0,0,0,0,0
