tunnelID,src,dst,bandwidth,priority,Affinity,delay,hop,NodeInclusions,antiFaultyType,MinBWReservation
0,6,3,183.27126084850673,0,0,0,0,0,0,0
1,3,5,116.67635320906629,0,0,0,0,0,0,0
2,3,5,101.81071296444243,0,0,0,0,0,0,0
3,2,3,156.47679970798367,0,0,0,0,0,0,0
4,6,4,209.3609866778997,0,0,0,0,0,0,0
5,2,1,106.41703558999315,0,0,0,0,0,0,0
6,3,5,128.5958768232063,0,0,0,0,0,0,0
7,5,6,185.7088994353869,0,0,0,0,0,0,0
8,0,4,132.9059516737958,0,0,0,0,0,0,0
9,1,2,218.12534493741424,0,0,0,0,0,0,0
10,5,3,130.6434028250132,0,0,0,0,0,0,0
11,3,0,220.55514691234046,0,0,0,0,0,0,0
12,6,1,228.24594538643296,0,0,0,0,0,0,0
13,0,6,152.11100236657032,0,0,0,0,0,0,0
14,2,4,113.62905177758321,0,0,0,0,0,0,0
15,6,4,165.18223989337696,0,0,0,0,0,0,0
16,6,0,116.56897273227138,0,0,0,0,0,0,0
17,0,1,150.03661544035418,0,0,0,0,0,0,0
18,0,2,203.52370450237478,0,0,0,0,0,0,0
19,4,0,190.60730075259303,0,0,0,0,0,0,0
20,1,6,185.94425248727987,0,0,0,0,0,0,0
21,0,4,173.08004288411814,0,0,0,0,0,0,0
22,4,1,110.73925206341545,0,0,0,0,0,0,0
23,2,6,103.602376946269,0,0,0,0,0,0,0
24,4,6,191.41573440034318,0,0,0,0,0,0,0
25,5,3,168.66031101528324,0,0,0,0,0,0,0
26,0,1,184.82936156741414,0,0,0,0,0,0,0
27,4,3,212.0011442154552,0,0,0,0,0,0,0
28,2,5,141.25976515233424,0,0,0,0,0,0,0
29,0,1,173.7594095943602,0,0,0,0,0,0,0
30,1,3,179.06164281496092,0,0,0,0,0,0,0
31,0,5,191.00297535723982,0,0,0,0,0,0,0
32,1,5,109.55889672999105,0,0,0,0,0,0,0
33,1,4,114.06356317060659,0,0,0,0,0,0,0
34,4,6,212.91008332719258,0,0,0,0,0,0,0
35,2,6,210.22529961369057,0,0,0,0,0,0,0
36,1,0,136.10563722786438,0,0,0,0,0,0,0
37,6,4,168.43616506473506,0,0,0,0,0,0,0
38,3,5,197.62274898583627,0,0,0,0,0,0,0
39,4,5,165.52539426454243,0,0,0,0,0,0,0
40,6,0,164.87889788912508,0,0,0,0,0,0,0
41,4,5,199.93560727587533,0,0,0,0,0,0,0
42,5,4,104.7969920126251,0,0,0,0,0,0,0
43,4,2,132.04901065809236,0,0,0,0,0,0,0
44,5,6,166.41107893882236,0,0,0,0,0,0,0
45,4,6,191.98998339285828,0,0,0,0,0,0,0
46,6,1,192.47498736082355,0,0,0,0,0,0,0
47,0,4,147.80785942498724,0,0,0,0,0,0,0
48,5,3,180.6510801849954,0,0,0,0,0,0,0
49,3,4,173.45626597439718,0,0,0,0,0,0,0
50,6,4,158.3415933623578,0,0,0,0,0,0,0
51,2,3,119.65136295184315,0,0,0,0,0,0,0
52,2,5,127.78356217390859,0,0,0,0,0,0,0
53,2,6,117.5182172121081,0,0,0,0,0,0,0
54,5,4,158.59882993825394,0,0,0,0,0,0,0
55,3,6,196.2366778220678,0,0,0,0,0,0,0
56,2,0,104.81944547055487,0,0,0,0,0,0,0
57,4,1,121.75756989731157,0,0,0,0,0,0,0
58,4,6,179.0572342705775,0,0,0,0,0,0,0
59,2,0,213.09946539524742,0,0,0,0,0,0,0
60,2,0,142.58590312564473,0,0,0,0,0,0,0
61,0,6,126.81843979710017,0,0,0,0,0,0,0
62,4,5,230.99292374281777,0,0,0,0,0,0,0
63,0,2,190.36841472911357,0,0,0,0,0,0,0
64,1,5,136.50300321893968,0,0,0,0,0,0,0
65,0,2,206.73582651352268,0,0,0,0,0,0,0
66,0,5,198.4447003243987,0,0,0,0,0,0,0
67,5,0,134.28998117408983,0,0,0,0,0,0,0
68,5,4,154.23748003986856,0,0,0,0,0,0,0
69,6,3,208.33407016187425,0,0,0,0,0,0,0
70,6,5,243.80712286876002,0,0,0,0,0,0,0
71,1,3,170.70578144928825,0,0,0,0,0,0,0
72,0,3,115.88735485411793,0,0,0,0,0,0,0
73,0,5,225.15268100930922,0,0,0,0,0,0,0
74,3,5,238.35472045731913,0,0,0,0,0,0,0
75,4,2,167.20127083714232,0,0,0,0,0,0,0
76,1,2,204.41164786843166,0,0,0,0,0,0,0
77,4,2,128.00409171870365,0,0,0,0,0,0,0
78,0,6,123.45916954745556,0,0,0,0,0,0,0
79,1,0,142.7768027126339,0,0,0,0,0,0,0
