LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,24,1236,0,0,0,0,0
1,0,1,1400,0,0,0,0,0
2,0,6,1826,0,0,0,0,0
3,1,6,1463,0,0,0,0,0
4,2,24,1464,0,0,0,0,0
5,2,21,1506,0,0,0,0,0
6,3,24,1332,0,0,0,0,0
7,3,4,1188,0,0,0,0,0
8,4,20,1612,0,0,0,0,0
9,5,8,1248,0,0,0,0,0
10,5,20,1467,0,0,0,0,0
11,6,7,1553,0,0,0,0,0
12,7,16,1730,0,0,0,0,0
13,7,20,1777,0,0,0,0,0
14,8,25,1666,0,0,0,0,0
15,8,20,1806,0,0,0,0,0
16,9,20,1077,0,0,0,0,0
17,10,20,1086,0,0,0,0,0
18,10,13,1730,0,0,0,0,0
19,11,21,1848,0,0,0,0,0
20,12,21,1562,0,0,0,0,0
21,13,21,1249,0,0,0,0,0
22,13,14,1331,0,0,0,0,0
23,15,16,1525,0,0,0,0,0
24,16,17,1581,0,0,0,0,0
25,16,22,1459,0,0,0,0,0
26,17,18,1347,0,0,0,0,0
27,18,20,1396,0,0,0,0,0
28,19,20,1958,0,0,0,0,0
29,19,21,1679,0,0,0,0,0
30,20,21,1408,0,0,0,0,0
31,21,24,1223,0,0,0,0,0
32,21,27,1342,0,0,0,0,0
33,21,28,1113,0,0,0,0,0
34,21,29,1602,0,0,0,0,0
35,21,30,1588,0,0,0,0,0
36,23,24,1309,0,0,0,0,0
37,23,32,1318,0,0,0,0,0
38,25,26,1262,0,0,0,0,0
39,26,27,1577,0,0,0,0,0
40,28,29,1688,0,0,0,0,0
41,30,31,1391,0,0,0,0,0
42,31,32,1412,0,0,0,0,0
