LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,3,1744,0,0,0,0,0
1,1,6,1870,0,0,0,0,0
2,2,3,1087,0,0,0,0,0
3,2,23,1978,0,0,0,0,0
4,3,6,1690,0,0,0,0,0
5,3,15,1522,0,0,0,0,0
6,4,6,1566,0,0,0,0,0
7,5,9,1629,0,0,0,0,0
8,5,6,1964,0,0,0,0,0
9,6,7,1296,0,0,0,0,0
10,7,19,1627,0,0,0,0,0
11,8,9,1162,0,0,0,0,0
12,9,10,1578,0,0,0,0,0
13,9,12,1992,0,0,0,0,0
14,9,19,1320,0,0,0,0,0
15,9,24,1711,0,0,0,0,0
16,10,11,1807,0,0,0,0,0
17,10,12,1136,0,0,0,0,0
18,10,13,1388,0,0,0,0,0
19,10,14,1839,0,0,0,0,0
20,14,17,1071,0,0,0,0,0
21,15,16,1712,0,0,0,0,0
22,15,23,1945,0,0,0,0,0
23,17,18,1583,0,0,0,0,0
24,17,19,1363,0,0,0,0,0
25,19,20,1655,0,0,0,0,0
26,19,21,1708,0,0,0,0,0
27,21,22,1095,0,0,0,0,0
28,22,23,1353,0,0,0,0,0
29,23,24,1734,0,0,0,0,0
