LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,1,1491,0,0,0,0,0
1,0,2,1010,0,0,0,0,0
2,0,5,1143,0,0,0,0,0
3,1,16,1640,0,0,0,0,0
4,1,19,1172,0,0,0,0,0
5,2,24,1813,0,0,0,0,0
6,2,19,1405,0,0,0,0,0
7,3,20,1462,0,0,0,0,0
8,3,14,1394,0,0,0,0,0
9,4,16,1136,0,0,0,0,0
10,4,13,1363,0,0,0,0,0
11,5,8,1032,0,0,0,0,0
12,5,18,1189,0,0,0,0,0
13,5,7,1604,0,0,0,0,0
14,6,7,1050,0,0,0,0,0
15,8,25,1897,0,0,0,0,0
16,8,9,1647,0,0,0,0,0
17,9,17,1765,0,0,0,0,0
18,10,13,1315,0,0,0,0,0
19,11,32,1270,0,0,0,0,0
20,11,19,1669,0,0,0,0,0
21,11,12,1683,0,0,0,0,0
22,12,14,1350,0,0,0,0,0
23,13,16,1042,0,0,0,0,0
24,13,19,1847,0,0,0,0,0
25,13,15,1058,0,0,0,0,0
26,14,19,1896,0,0,0,0,0
27,14,20,1641,0,0,0,0,0
28,14,21,1229,0,0,0,0,0
29,14,22,1109,0,0,0,0,0
30,15,32,1269,0,0,0,0,0
31,15,22,1037,0,0,0,0,0
32,15,31,1543,0,0,0,0,0
33,16,30,1266,0,0,0,0,0
34,17,18,1576,0,0,0,0,0
35,19,20,1791,0,0,0,0,0
36,19,23,1491,0,0,0,0,0
37,19,24,1593,0,0,0,0,0
38,20,21,1986,0,0,0,0,0
39,21,26,1073,0,0,0,0,0
40,21,27,1767,0,0,0,0,0
41,21,22,1790,0,0,0,0,0
42,22,28,1670,0,0,0,0,0
43,22,31,1814,0,0,0,0,0
44,24,25,1487,0,0,0,0,0
45,28,29,1183,0,0,0,0,0
46,29,30,1157,0,0,0,0,0
47,30,31,1979,0,0,0,0,0
