LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,40,1764,0,0,0,0,0
1,0,41,1661,0,0,0,0,0
2,0,3,1862,0,0,0,0,0
3,0,6,1545,0,0,0,0,0
4,0,15,1668,0,0,0,0,0
5,1,40,1461,0,0,0,0,0
6,2,43,1307,0,0,0,0,0
7,3,40,1070,0,0,0,0,0
8,3,18,1216,0,0,0,0,0
9,3,21,1407,0,0,0,0,0
10,3,30,1774,0,0,0,0,0
11,4,7,1192,0,0,0,0,0
12,5,22,1129,0,0,0,0,0
13,5,6,1680,0,0,0,0,0
14,5,7,1421,0,0,0,0,0
15,6,9,1198,0,0,0,0,0
16,6,7,1568,0,0,0,0,0
17,7,11,1105,0,0,0,0,0
18,7,8,1394,0,0,0,0,0
19,7,9,1399,0,0,0,0,0
20,7,43,1272,0,0,0,0,0
21,7,17,1384,0,0,0,0,0
22,7,19,1441,0,0,0,0,0
23,7,40,1047,0,0,0,0,0
24,7,24,1864,0,0,0,0,0
25,7,23,1857,0,0,0,0,0
26,9,10,1114,0,0,0,0,0
27,9,28,1963,0,0,0,0,0
28,9,29,1975,0,0,0,0,0
29,12,40,1513,0,0,0,0,0
30,13,40,1960,0,0,0,0,0
31,14,39,1739,0,0,0,0,0
32,16,28,1195,0,0,0,0,0
33,20,41,1751,0,0,0,0,0
34,25,40,1434,0,0,0,0,0
35,26,43,1222,0,0,0,0,0
36,27,40,1153,0,0,0,0,0
37,31,40,1685,0,0,0,0,0
38,32,40,1322,0,0,0,0,0
39,33,40,1294,0,0,0,0,0
40,34,40,1314,0,0,0,0,0
41,35,40,1750,0,0,0,0,0
42,36,37,1847,0,0,0,0,0
43,37,40,1260,0,0,0,0,0
44,37,43,1099,0,0,0,0,0
45,38,39,1592,0,0,0,0,0
46,39,40,1558,0,0,0,0,0
47,39,41,1392,0,0,0,0,0
48,40,41,1811,0,0,0,0,0
49,40,42,1916,0,0,0,0,0
50,40,43,1971,0,0,0,0,0
