LinkID,src,dst,cap,IGP cost,TE cost,Affinity,delay,backgroundbw
0,0,32,1603,0,0,0,0,0
1,0,41,1937,0,0,0,0,0
2,1,32,1489,0,0,0,0,0
3,1,33,1281,0,0,0,0,0
4,2,3,1363,0,0,0,0,0
5,2,78,1618,0,0,0,0,0
6,3,4,1745,0,0,0,0,0
7,4,5,1479,0,0,0,0,0
8,5,6,1943,0,0,0,0,0
9,6,7,1515,0,0,0,0,0
10,7,11,1255,0,0,0,0,0
11,8,9,1764,0,0,0,0,0
12,8,11,1886,0,0,0,0,0
13,9,41,1370,0,0,0,0,0
14,10,11,1554,0,0,0,0,0
15,10,62,1095,0,0,0,0,0
16,12,64,1110,0,0,0,0,0
17,12,65,1908,0,0,0,0,0
18,13,29,1557,0,0,0,0,0
19,13,77,1331,0,0,0,0,0
20,14,52,1715,0,0,0,0,0
21,14,70,1228,0,0,0,0,0
22,15,25,1739,0,0,0,0,0
23,15,51,1612,0,0,0,0,0
24,16,64,1362,0,0,0,0,0
25,16,67,1815,0,0,0,0,0
26,17,60,1507,0,0,0,0,0
27,17,61,1594,0,0,0,0,0
28,18,33,1993,0,0,0,0,0
29,18,30,1020,0,0,0,0,0
30,19,31,1920,0,0,0,0,0
31,20,21,1446,0,0,0,0,0
32,20,23,1366,0,0,0,0,0
33,21,46,1351,0,0,0,0,0
34,22,83,1339,0,0,0,0,0
35,22,23,1210,0,0,0,0,0
36,24,25,1915,0,0,0,0,0
37,24,27,1882,0,0,0,0,0
38,24,28,1266,0,0,0,0,0
39,26,79,1352,0,0,0,0,0
40,26,47,1688,0,0,0,0,0
41,27,47,1432,0,0,0,0,0
42,28,51,1025,0,0,0,0,0
43,29,51,1110,0,0,0,0,0
44,30,31,1729,0,0,0,0,0
45,33,34,1786,0,0,0,0,0
46,34,55,1902,0,0,0,0,0
47,35,82,1737,0,0,0,0,0
48,35,83,1615,0,0,0,0,0
49,36,82,1969,0,0,0,0,0
50,36,91,1483,0,0,0,0,0
51,36,55,1543,0,0,0,0,0
52,37,91,1850,0,0,0,0,0
53,37,39,1252,0,0,0,0,0
54,38,90,1232,0,0,0,0,0
55,38,39,1227,0,0,0,0,0
56,40,46,1509,0,0,0,0,0
57,40,79,1893,0,0,0,0,0
58,42,49,1475,0,0,0,0,0
59,42,43,1782,0,0,0,0,0
60,43,74,1497,0,0,0,0,0
61,44,75,1621,0,0,0,0,0
62,44,76,1933,0,0,0,0,0
63,45,50,1998,0,0,0,0,0
64,45,76,1875,0,0,0,0,0
65,45,85,1279,0,0,0,0,0
66,46,73,1471,0,0,0,0,0
67,46,78,1295,0,0,0,0,0
68,47,48,1279,0,0,0,0,0
69,48,80,1584,0,0,0,0,0
70,49,81,1737,0,0,0,0,0
71,50,77,1681,0,0,0,0,0
72,52,53,1955,0,0,0,0,0
73,53,60,1099,0,0,0,0,0
74,54,72,1530,0,0,0,0,0
75,54,57,1558,0,0,0,0,0
76,56,57,1772,0,0,0,0,0
77,56,59,1190,0,0,0,0,0
78,58,59,1539,0,0,0,0,0
79,58,61,1577,0,0,0,0,0
80,62,65,1446,0,0,0,0,0
81,63,86,1018,0,0,0,0,0
82,63,87,1886,0,0,0,0,0
83,66,67,1204,0,0,0,0,0
84,66,69,1873,0,0,0,0,0
85,68,69,1029,0,0,0,0,0
86,68,71,1028,0,0,0,0,0
87,70,71,1688,0,0,0,0,0
88,72,73,1640,0,0,0,0,0
89,74,75,1477,0,0,0,0,0
90,80,81,1998,0,0,0,0,0
91,84,85,1985,0,0,0,0,0
92,84,86,1331,0,0,0,0,0
93,87,88,1122,0,0,0,0,0
94,88,89,1455,0,0,0,0,0
95,89,90,1994,0,0,0,0,0
